Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
260,12.0,0.0,1107.0,20.0,74.0,8874.0,0.0,138.00400001000003,138.00400001000003,0.0,1234.6423280239105,,,,,,,,,,,,,,,,63.81899986915661,40.94289718101848,133.41480882851093,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,50.0,1.0,50.0,8924.0,0.0,78.01000001000004,78.01000001000004,0.0,1300.2155380249023,,,,,,,,,,,,,,,,30.8171377914558,25.453633854681936,76.54568880923645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,132.0,2.0,82.0,9006.0,0.0,152.00500001000003,152.00500001000003,0.0,1306.695244550705,,,,,,,,,,,,,,,,69.61887174325038,45.13042520724995,146.44269522227577,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,181.0,3.0,49.0,9055.0,0.0,88.00400001000001,88.00400001000001,0.0,1310.6993999481201,,,,,,,,,,,,,,,,39.838722272691555,27.104354645773125,86.13804065929742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,234.0,4.0,53.0,9108.0,0.0,82.01100001,82.01100001,0.0,1314.9478015899658,,,,,,,,,,,,,,,,36.00440281455962,24.113427746494526,80.18294961043877,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,253.0,5.0,19.0,9127.0,0.0,22.00700001000001,22.00700001000001,0.0,1316.857631444931,,,,,,,,,,,,,,,,6.929749630333487,7.602231631643737,21.897231999022694,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,271.0,6.0,18.0,9145.0,0.0,24.005000010000007,24.005000010000007,0.0,1318.7656049728394,,,,,,,,,,,,,,,,8.639105552535698,8.288195150545851,23.873369479533896,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,292.0,7.0,21.0,9166.0,0.0,32.00400000999999,32.00400000999999,0.0,1320.7990317344666,,,,,,,,,,,,,,,,12.89133816416701,10.75413793754173,31.76504695550801,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,379.0,8.0,87.0,9253.0,0.0,158.00700001000004,158.00700001000004,0.0,1327.3691976070404,,,,,,,,,,,,,,,,70.79716634612771,47.470315600874216,151.999646184071,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,462.0,9.0,83.0,9336.0,0.0,154.00500001000003,154.00500001000003,0.0,1333.5858793258667,,,,,,,,,,,,,,,,70.56679199365765,45.67162564269461,148.2962525270535,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,482.0,10.0,20.0,9356.0,0.0,30.004000010000006,30.004000010000006,0.0,1335.887060880661,,,,,,,,,,,,,,,,11.94765272459996,10.135712630732485,29.794841797305313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,546.0,11.0,64.0,9420.0,0.0,114.00600001000002,114.00600001000002,0.0,1340.940987586975,,,,,,,,,,,,,,,,50.710622763112745,35.02513180225147,110.87139154470547,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,595.0,12.0,49.0,9469.0,0.0,86.00500001000002,86.00500001000002,0.0,1344.7619256973267,,,,,,,,,,,,,,,,38.08175999622939,26.836530517496104,84.22321698717194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,641.0,13.0,46.0,9515.0,0.0,76.00700001000003,76.00700001000003,0.0,1348.5273413658142,,,,,,,,,,,,,,,,31.829856447292965,24.40910656279177,74.61744405748202,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,742.0,14.0,101.0,9616.0,0.0,190.00500001000003,190.00500001000003,0.0,1355.9600577354431,,,,,,,,,,,,,,,,87.53693541157806,55.30137921586331,181.34511464807875,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,759.0,15.0,17.0,9633.0,0.0,18.00700001000001,18.00700001000001,0.0,1357.8134562969208,,,,,,,,,,,,,,,,5.285344813478982,6.228102216473799,17.935084232403266,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,833.0,16.0,74.0,9707.0,0.0,132.00700001000004,132.00700001000004,0.0,1363.4156293869019,,,,,,,,,,,,,,,,58.488882460298655,40.33548083550425,127.80662933727518,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,934.0,17.0,101.0,9808.0,0.0,188.00600001000004,188.00600001000004,0.0,1370.8506500720978,,,,,,,,,,,,,,,,85.74238187904197,55.170258089637365,179.52554498520203,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,986.0,18.0,52.0,9860.0,0.0,82.01000001000001,82.01000001000001,0.0,1375.2685143947601,,,,,,,,,,,,,,,,35.65496517208999,24.4008691242991,80.23617799905038,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,1001.0,19.0,15.0,9875.0,0.0,18.005000010000007,18.005000010000007,0.0,1376.9732410907745,,,,,,,,,,,,,,,,5.988005719841872,6.304029702607256,17.933113037239615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,1031.0,20.0,30.0,9905.0,0.0,52.003000009999994,52.003000009999994,0.0,1379.7727522850037,,,,,,,,,,,,,,,,23.208927140648644,16.51847480079108,51.35809028606662,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,78.0,1.0,78.0,9983.0,0.0,146.00400001000003,146.00400001000003,0.0,1446.689664363861,,,,,,,,,,,,,,,,67.62708232080121,43.11444897634731,140.86995754652403,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,148.0,2.0,70.0,10053.0,0.0,132.00300001000002,132.00300001000002,0.0,1452.026023387909,,,,,,,,,,,,,,,,61.82715937494388,38.90093875578282,127.80290175550944,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,191.0,3.0,43.0,10096.0,0.0,76.00400001000001,76.00400001000001,0.0,1455.582379579544,,,,,,,,,,,,,,,,34.047539445969186,23.701541902509714,74.61457038420754,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,233.0,4.0,42.0,10138.0,0.0,70.00600001000002,70.00600001000002,0.0,1459.069444179535,,,,,,,,,,,,,,,,29.66818506812039,22.45728343858399,68.82876500214111,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,253.0,5.0,20.0,10158.0,0.0,30.004000010000006,30.004000010000006,0.0,1461.0596525669098,,,,,,,,,,,,,,,,11.94765272459996,10.135712630732485,29.794841797305313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,271.0,6.0,18.0,10176.0,0.0,26.004000010000006,26.004000010000006,0.0,1463.3879311084747,,,,,,,,,,,,,,,,10.07419712405149,8.8848754422384,25.84851297474182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,287.0,7.0,16.0,10192.0,0.0,20.005000010000007,20.005000010000007,0.0,1465.0998129844666,,,,,,,,,,,,,,,,6.8584541076144045,6.972961854354422,19.915179924202377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,440.0,8.0,153.0,10345.0,0.0,248.02800001,248.02800001,0.0,1476.0168433189392,,,,,,,,,,,,,,,,120.5791797557319,70.19557439461536,229.80919470207522,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,457.0,9.0,17.0,10362.0,0.0,22.005000010000007,22.005000010000007,0.0,1477.9155230522156,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,667.0,10.0,210.0,10572.0,0.0,396.0110000099999,396.0110000099999,0.0,1492.704472064972,,,,,,,,,,,,,,,,182.86403325965153,105.63580461674984,357.9675205460197,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,694.0,11.0,27.0,10599.0,0.0,42.00500000999999,42.00500000999999,0.0,1495.181212425232,,,,,,,,,,,,,,,,17.00197047882331,13.938125441239562,41.58753434141318,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,744.0,12.0,50.0,10649.0,0.0,90.00400001000001,90.00400001000001,0.0,1499.1634995937347,,,,,,,,,,,,,,,,40.80298587961049,27.66791518756614,88.05190261863811,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,781.0,13.0,37.0,10686.0,0.0,66.00300001000001,66.00300001000001,0.0,1502.5928971767426,,,,,,,,,,,,,,,,30.006146811968545,20.545091108252276,64.95773030826544,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,882.0,14.0,101.0,10787.0,0.0,186.00700001000004,186.00700001000004,0.0,1510.0861315727234,,,,,,,,,,,,,,,,83.96584388772247,55.01185524034306,177.70415393127138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,900.0,15.0,18.0,10805.0,0.0,26.004000010000006,26.004000010000006,0.0,1511.990703344345,,,,,,,,,,,,,,,,10.07419712405149,8.8848754422384,25.84851297474182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,940.0,16.0,40.0,10845.0,0.0,72.00300001000001,72.00300001000001,0.0,1515.3723404407501,,,,,,,,,,,,,,,,32.91757845879366,22.25247308234098,70.75705392557384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,1057.0,17.0,117.0,10962.0,0.0,212.01000001000003,212.01000001000003,0.0,1523.8841552734375,,,,,,,,,,,,,,,,97.39345576824502,61.564367410015905,200.81578146658197,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,1155.0,18.0,98.0,11060.0,0.0,178.00800001000002,178.00800001000002,0.0,1531.172912120819,,,,,,,,,,,,,,,,86.24385895361674,51.11286555260387,169.7258276602058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,1166.0,19.0,11.0,11071.0,0.0,12.004000009999999,12.004000009999999,0.0,1532.56729388237,,,,,,,,,,,,,,,,3.81490366927501,4.294269086670533,11.974010079717695,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,1216.0,20.0,50.0,11121.0,0.0,92.00300001000001,92.00300001000001,0.0,1536.5405156612396,,,,,,,,,,,,,,,,42.601287006304574,27.880370473801143,89.96289855824301,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,69.0,1.0,69.0,11190.0,0.0,84.02600000999998,84.02600000999998,0.0,1611.2932441234589,,,,,,,,,,,,,,,,35.607351598837624,23.12494879113101,81.6507434931734,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,120.0,2.0,51.0,11241.0,0.0,94.00300001000001,94.00300001000001,0.0,1615.3729159832,,,,,,,,,,,,,,,,43.567397764213986,28.438391056160405,91.87293565968479,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,177.0,3.0,57.0,11298.0,0.0,94.00900001000004,94.00900001000004,0.0,1619.9299764633179,,,,,,,,,,,,,,,,40.796362455841646,27.99658891785908,91.77538273274978,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,226.0,4.0,49.0,11347.0,0.0,88.00400001000001,88.00400001000001,0.0,1623.8867869377136,,,,,,,,,,,,,,,,39.838722272691555,27.104354645773125,86.13804065929742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,242.0,5.0,16.0,11363.0,0.0,22.004000010000006,22.004000010000006,0.0,1625.9226427078247,,,,,,,,,,,,,,,,8.225915618630193,7.611918523384473,21.89427963974166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,309.0,6.0,67.0,11430.0,0.0,122.00500001000002,122.00500001000002,0.0,1631.034408569336,,,,,,,,,,,,,,,,55.87524155639485,36.20466571499845,118.37973856428583,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,323.0,7.0,14.0,11444.0,0.0,18.004000010000006,18.004000010000006,0.0,1632.6669380664825,,,,,,,,,,,,,,,,6.414726887483299,6.311526702250279,17.932125959534773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,353.0,8.0,30.0,11474.0,0.0,52.003000009999994,52.003000009999994,0.0,1635.2560021877289,,,,,,,,,,,,,,,,23.208927140648644,16.51847480079108,51.35809028606662,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,504.0,9.0,151.0,11625.0,0.0,270.01500000999994,270.01500000999994,0.0,1646.10365152359,,,,,,,,,,,,,,,,117.27191497865299,78.24022988799037,252.5595003485721,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,535.0,10.0,31.0,11656.0,0.0,52.00400000999999,52.00400000999999,0.0,1648.780986070633,,,,,,,,,,,,,,,,22.461205911674217,16.759315640274075,51.35906168842654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,568.0,11.0,33.0,11689.0,0.0,48.00800000999998,48.00800000999998,0.0,1651.664092540741,,,,,,,,,,,,,,,,18.05000201529502,16.068999199645248,47.45980975324853,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,616.0,12.0,48.0,11737.0,0.0,86.00400001000001,86.00400001000001,0.0,1655.5231218338013,,,,,,,,,,,,,,,,38.874153139637265,26.539816872078745,84.22226292221964,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,703.0,13.0,87.0,11824.0,0.0,150.01100001000006,150.01100001000006,0.0,1662.3300664424896,,,,,,,,,,,,,,,,63.94006510096879,46.409369007442464,144.5928071533691,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,818.0,14.0,115.0,11939.0,0.0,218.00500001000003,218.00500001000003,0.0,1670.7724342346191,,,,,,,,,,,,,,,,100.61039855341905,62.653170253922546,206.64144562197885,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,842.0,15.0,24.0,11963.0,0.0,34.00600000999999,34.00600000999999,0.0,1673.058033466339,,,,,,,,,,,,,,,,12.687329277937684,11.537064606510175,33.73523934667617,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,952.0,16.0,110.0,12073.0,0.0,208.00500001000003,208.00500001000003,0.0,1681.1242661476135,,,,,,,,,,,,,,,,96.1352146427805,59.75418523714987,197.6277541534477,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,1069.0,17.0,117.0,12190.0,0.0,194.0190000100001,194.0190000100001,0.0,1689.6270287036896,,,,,,,,,,,,,,,,92.74246490664912,53.33645091663856,183.35148309902112,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,1160.0,18.0,91.0,12281.0,0.0,146.01700001000003,146.01700001000003,0.0,1696.3757481575012,,,,,,,,,,,,,,,,72.78100122579202,43.29535573759292,139.5334623608138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,1174.0,19.0,14.0,12295.0,0.0,16.005000010000007,16.005000010000007,0.0,1697.97856092453,,,,,,,,,,,,,,,,5.134783768599177,5.626686672666093,15.949062099338953,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,1236.0,20.0,62.0,12357.0,0.0,114.00400001000001,114.00400001000001,0.0,1703.0957551002502,,,,,,,,,,,,,,,,52.34449394241236,34.36141903951618,110.86951089646688,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,46.0,1.0,46.0,12403.0,0.0,74.00800001,74.00800001,0.0,1775.1755709648132,,,,,,,,,,,,,,,,32.94165283348765,21.6404311039729,72.56524922888846,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,117.0,2.0,71.0,12474.0,0.0,132.00400001000003,132.00400001000003,0.0,1780.626694202423,,,,,,,,,,,,,,,,60.95730697310526,39.30712980623096,127.80383504995949,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,168.0,3.0,51.0,12525.0,0.0,76.01200001000005,76.01200001000005,0.0,1784.7109413146973,,,,,,,,,,,,,,,,30.40851561889475,23.222913382713536,74.53570141485125,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,209.0,4.0,41.0,12566.0,0.0,74.00300001000001,74.00300001000001,0.0,1788.1522572040558,,,,,,,,,,,,,,,,33.8875472005706,22.819481878671834,72.68629687164827,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,226.0,5.0,17.0,12583.0,0.0,22.005000010000007,22.005000010000007,0.0,1790.3153738975525,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,381.0,6.0,155.0,12738.0,0.0,232.0380000100002,232.0380000100002,0.0,1801.4016201496124,,,,,,,,,,,,,,,,103.4030383996647,61.797073417540524,216.22675581386588,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,404.0,7.0,23.0,12761.0,0.0,36.00400000999999,36.00400000999999,0.0,1803.609688282013,,,,,,,,,,,,,,,,14.789170955769723,11.979042438151202,35.69954862664394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,433.0,8.0,29.0,12790.0,0.0,44.00600000999999,44.00600000999999,0.0,1806.1761629581451,,,,,,,,,,,,,,,,17.331957758643025,14.663894196717619,43.54692015515451,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,519.0,9.0,86.0,12876.0,0.0,124.02300001000005,124.02300001000005,0.0,1812.6366868019104,,,,,,,,,,,,,,,,59.1433569838575,37.76737732933659,119.05572703642467,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,622.0,10.0,103.0,12979.0,0.0,158.02300001000003,158.02300001000003,0.0,1820.2332627773285,,,,,,,,,,,,,,,,74.13619832208833,47.52210246317463,150.5375090919169,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,690.0,11.0,68.0,13047.0,0.0,102.01600001000007,102.01600001000007,0.0,1825.4477915763855,,,,,,,,,,,,,,,,41.04787453830432,30.43543828286141,99.32406861000533,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,722.0,12.0,32.0,13079.0,0.0,52.00500000999999,52.00500000999999,0.0,1828.3376326560974,,,,,,,,,,,,,,,,21.760247585478105,16.95203546079103,51.3600321193841,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,898.0,13.0,176.0,13255.0,0.0,312.01900000999996,312.01900000999996,0.0,1841.1806485652924,,,,,,,,,,,,,,,,143.65172688346695,82.23326670456484,287.02331939790787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,990.0,14.0,92.0,13347.0,0.0,172.00500001000003,172.00500001000003,0.0,1848.042242050171,,,,,,,,,,,,,,,,79.07407457386084,50.5124355513898,164.89508022943434,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,1034.0,15.0,44.0,13391.0,0.0,74.00600001000002,74.00600001000002,0.0,1851.6969981193542,,,,,,,,,,,,,,,,31.579838304524927,23.626057283253857,72.68917630090183,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,1081.0,16.0,47.0,13438.0,0.0,80.00600001000002,80.00600001000002,0.0,1855.4682660102844,,,,,,,,,,,,,,,,34.73661849903094,25.03788873612227,78.45183077131688,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,1211.0,17.0,130.0,13568.0,0.0,252.00300001000002,252.00300001000002,0.0,1864.9216973781586,,,,,,,,,,,,,,,,118.12139660294102,70.4917714319878,236.88410255417196,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,1327.0,18.0,116.0,13684.0,0.0,222.00400001000003,222.00400001000003,0.0,1873.442541360855,,,,,,,,,,,,,,,,103.35127095453105,63.25039245423933,210.22547805733186,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,1340.0,19.0,13.0,13697.0,0.0,16.004000010000006,16.004000010000006,0.0,1875.0347142219543,,,,,,,,,,,,,,,,5.528773112710108,5.648967269923774,15.94807403356834,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,1405.0,20.0,65.0,13762.0,0.0,118.00500001000002,118.00500001000002,0.0,1880.0288271903992,,,,,,,,,,,,,,,,53.42807959392116,35.81983894642709,114.64682165805317,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,59.0,1.0,59.0,13821.0,0.0,104.00600001000002,104.00600001000002,0.0,1960.3405063152313,,,,,,,,,,,,,,,,45.93308532199766,32.21733045234025,101.39734532132346,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,128.0,2.0,69.0,13890.0,0.0,128.00400001000003,128.00400001000003,0.0,1965.741574048996,,,,,,,,,,,,,,,,59.04688688732956,38.21314630257039,124.05381863340767,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,180.0,3.0,52.0,13942.0,0.0,80.01100000999999,80.01100000999999,0.0,1969.958379983902,,,,,,,,,,,,,,,,33.471039626036095,23.875273323262135,78.34885480425038,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,208.0,4.0,28.0,13970.0,0.0,48.003000009999994,48.003000009999994,0.0,1972.7966043949127,,,,,,,,,,,,,,,,21.26793664819794,15.354817029457084,47.45495273658705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,223.0,5.0,15.0,13985.0,0.0,20.004000010000006,20.004000010000006,0.0,1974.5729954242706,,,,,,,,,,,,,,,,7.314691350556093,6.965542513888283,19.914193833575236,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,238.0,6.0,15.0,14000.0,0.0,22.003000010000004,22.003000010000004,0.0,1976.4789452552795,,,,,,,,,,,,,,,,8.773316962306271,7.549327041394901,21.89329354911452,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,257.0,7.0,19.0,14019.0,0.0,26.005000010000007,26.005000010000007,0.0,1978.4741899967194,,,,,,,,,,,,,,,,9.544915581878785,8.935745538153538,25.849496110054364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,292.0,8.0,35.0,14054.0,0.0,60.00400000999999,60.00400000999999,0.0,1981.4167385101318,,,,,,,,,,,,,,,,26.320016078017016,19.09753161908319,59.14194138865807,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,378.0,9.0,86.0,14140.0,0.0,152.00900001000005,152.00900001000005,0.0,1987.8644859790802,,,,,,,,,,,,,,,,66.38451244250926,46.443254139704436,146.44637831826248,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,417.0,10.0,39.0,14179.0,0.0,64.00600001000002,64.00600001000002,0.0,1991.2062220573425,,,,,,,,,,,,,,,,26.804582715692902,20.691285049915688,63.023644929016996,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,448.0,11.0,31.0,14210.0,0.0,52.00400000999999,52.00400000999999,0.0,1993.9260778427124,,,,,,,,,,,,,,,,22.461205911674217,16.759315640274075,51.35906168842654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,501.0,12.0,53.0,14263.0,0.0,70.01700000999999,70.01700000999999,0.0,1998.6018018722534,,,,,,,,,,,,,,,,27.00944294961135,20.414678539379203,68.65415368735798,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,665.0,13.0,164.0,14427.0,0.0,316.0050000099999,316.0050000099999,0.0,2010.3427546024323,,,,,,,,,,,,,,,,145.47408725405901,87.51800793295511,292.4396893897242,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,700.0,14.0,35.0,14462.0,0.0,58.00500000999999,58.00500000999999,0.0,2013.3391106128693,,,,,,,,,,,,,,,,24.63120189398582,18.731649710622364,57.20010805176227,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
